x,y
788,2853
1319,2853
1840,2853
3457,2853
1206,2856
1432,2856
1743,2856
1858,2856
3028,2856
3773,2856
812,2857
1679,2857
1915,2857
3200,2857
3593,2857
967,2859
2566,2859
1255,2861
2060,2861
3242,2861
697,2862
1883,2862
3635,2862
795,2863
3236,2864
1249,2865
1437,2865
3580,2865
303,2866
3826,2866
3143,2867
163,2868
2987,2868
1343,2869
801,2870
927,2870
3928,2870
2412,2871
3348,2871
2503,2873
2942,2873
3112,2873
3514,2873
4062,2874
48,2875
595,2875
2122,2875
3547,2876
2183,2878
2455,2878
2825,2878
307,2879
3341,2879
3800,2879
2082,2880
2578,2880
3751,2880
678,2881
1855,2881
3006,2883
856,2884
964,2885
2127,2885
2066,2886
2900,2886
3397,2887
1863,2888
1913,2888
281,2889
418,2889
1785,2889
414,2890
3046,2890
3554,2890
1264,2891
1516,2891
3149,2891
1971,2892
1655,2893
3019,2893
2712,2894
3111,2894
900,2895
3885,2895
387,2896
3317,2896
4071,2896
836,2897
2587,2898
4071,2898
2776,2900
226,2901
3314,2901
1699,2902
576,2903
2857,2903
3016,2903
1313,2904
2996,2905
426,2906
1170,2906
219,2907
1175,2907
2903,2907
3888,2907
1953,2908
69,2909
1174,2909
2736,2909
2934,2909
3619,2909
1730,2910
1997,2910
2377,2910
2503,2910
3506,2910
3715,2910
3753,2910
1097,2911
2374,2911
4026,2911
2177,2912
3312,2912
234,2913
2064,2914
2703,2914
1062,2915
2262,2915
3591,2915
3795,2915
3512,2916
333,2917
2034,2917
207,2918
1411,2919
2486,2919
600,2920
606,2920
3152,2920
302,2921
3015,2921
4051,2921
1565,2922
1629,2922
2182,2922
302,2923
3013,2923
3702,2923
1194,2924
3933,2924
1711,2925
869,2926
1570,2926
2551,2926
2754,2926
170,2927
1520,2927
2920,2929
2799,2931
1937,2932
2864,2934
1284,2935
1942,2935
1863,2936
3729,2936
2346,2937
1281,2940
3970,2940
1445,2942
3084,2942
2308,2943
3207,2943
228,2945
255,2946
3932,2946
3514,2947
2286,2948
1516,2949
2878,2949
1099,2950
319,2951
1063,2951
2829,2951
3971,2951
2004,2953
1406,2954
3864,2956
709,2957
4039,2957
1612,2959
2122,2959
2148,2960
3393,2961
1780,2962
2709,2962
2852,2963
3006,2963
628,2964
3969,2964
1020,2965
1600,2965
1506,2966
763,2967
1463,2967
2708,2967
1599,2968
1770,2968
2375,2971
20,2972
1401,2972
2826,2972
3480,2972
900,2973
668,2974
847,2974
747,2975
1150,2975
1894,2975
1608,2976
2952,2976
3250,2976
3957,2976
139,2977
345,2977
970,2978
1965,2978
640,2979
2927,2979
2308,2980
2955,2980
3117,2980
3515,2980
150,2981
3057,2981
4020,2981
665,2982
2202,2982
1841,2983
2581,2983
1377,2984
3133,2984
1777,2985
3630,2985
3973,2985
4021,2985
2506,2986
3843,2987
1026,2988
2093,2990
2225,2990
3147,2990
3510,2990
1005,2991
1211,2992
1981,2992
309,2993
1412,2993
1421,2993
3090,2993
3989,2993
1758,2994
2320,2994
715,2995
1749,2995
2166,2995
4,2996
3653,2996
253,2997
358,2997
1043,2998
1180,2998
2811,2998
3858,2998
716,2999
432,3000
777,3000
2240,3000
2523,3000
2436,3001
972,3003
2954,3003
345,3004
920,3004
1872,3004
801,3005
1087,3006
3085,3006
2201,3007
1939,3008
3136,3008
3607,3008
44,3009
432,3009
1084,3009
3097,3009
1015,3010
1868,3010
3138,3010
147,3011
2311,3011
2350,3011
3343,3011
2878,3012
332,3013
3174,3013
1515,3014
1570,3014
547,3015
3946,3015
228,3016
2439,3016
2024,3017
2629,3017
696,3018
2437,3018
437,3019
3005,3019
3733,3019
1831,3020
3333,3020
2467,3021
3634,3021
3971,3021
1625,3022
283,3023
1397,3024
1463,3024
2149,3024
2770,3024
4071,3024
300,3025
693,3025
2586,3025
326,3026
1014,3027
1740,3027
2270,3027
505,3028
872,3029
3597,3029
2962,3030
604,3031
373,3032
2771,3032
893,3034
255,3035
750,3035
3911,3035
432,3036
1050,3036
2443,3036
2561,3036
2959,3036
735,3037
907,3037
966,3037
1266,3037
1910,3037
2491,3037
2501,3037
3088,3037
766,3038
1001,3038
1645,3038
2004,3038
2079,3038
2124,3038
2615,3038
35,3039
3109,3039
233,3040
300,3041
2028,3041
1061,3042
2017,3042
781,3043
175,3044
1447,3044
2605,3044
353,3045
449,3045
407,3046
2506,3046
3408,3046
1152,3047
1326,3047
2058,3047
2948,3048
3952,3049
131,3050
468,3050
858,3050
3721,3050
2309,3051
3939,3051
12,3053
2139,3053
3035,3053
897,3054
167,3055
2010,3055
2614,3055
1046,3056
3089,3056
1744,3057
31,3059
2067,3060
869,3061
1908,3061
72,3062
1012,3062
3666,3062
1507,3063
1763,3063
2639,3065
978,3066
3782,3067
2205,3069
3351,3069
604,3070
3022,3070
460,3071
2055,3071
961,3073
1966,3073
1970,3073
354,3074
2085,3074
4083,3074
3816,3075
1814,3076
2996,3076
509,3077
566,3077
1931,3077
2877,3077
710,3078
1240,3078
2254,3078
3372,3078
2137,3079
3745,3079
4036,3079
364,3080
729,3080
1128,3080
2754,3083
85,3084
1943,3084
2480,3084
3959,3084
3610,3086
581,3087
640,3087
2099,3087
2736,3087
3051,3087
4091,3087
319,3088
4,3089
2375,3089
2840,3089
3817,3090
38,3091
676,3091
9,3092
188,3092
3242,3092
3767,3092
152,3093
399,3093
3380,3093
3510,3093
386,3094
1130,3094
3885,3094
683,3095
2638,3095
2125,3096
3181,3096
876,3098
2234,3098
3271,3098
3291,3098
2592,3100
2870,3100
196,3101
2521,3101
3081,3101
3807,3101
4018,3101
4091,3101
3882,3103
236,3104
2664,3104
95,3105
3140,3105
98,3106
320,3106
702,3107
3087,3107
2674,3109
2956,3109
3337,3110
3980,3110
4074,3110
755,3111
819,3111
1282,3111
1089,3112
623,3113
834,3113
3452,3113
120,3114
574,3115
776,3115
2035,3115
2909,3115
2990,3115
1902,3116
2133,3116
2794,3116
3427,3116
3832,3116
23,3117
1140,3117
1846,3118
1617,3119
1644,3119
2386,3119
3172,3119
3824,3119
1393,3120
3420,3120
1437,3121
3640,3121
2666,3122
3171,3123
3958,3123
1444,3124
3006,3124
436,3125
974,3125
1914,3125
1924,3125
3295,3125
713,3126
3556,3126
3917,3126
2331,3128
3722,3128
1100,3129
1909,3129
2446,3129
3856,3130
4073,3130
33,3132
2777,3132
3528,3132
1854,3133
3420,3133
3439,3133
3681,3133
3833,3133
2352,3134
3653,3134
3882,3134
1910,3135
1997,3136
2378,3136
2440,3136
3355,3137
645,3139
1194,3139
313,3140
2573,3140
100,3141
897,3141
2922,3141
354,3143
364,3143
501,3143
1097,3143
289,3144
794,3144
3379,3144
3575,3144
1240,3145
2818,3145
1805,3149
2920,3149
3685,3149
1579,3150
2088,3150
3320,3150
3952,3150
730,3151
11,3153
985,3153
1204,3153
3237,3153
2431,3154
2952,3156
3109,3156
3211,3156
3978,3156
89,3157
2197,3157
2833,3157
3031,3157
3281,3158
2682,3159
1468,3160
2602,3160
314,3161
984,3161
1797,3161
2103,3161
779,3162
1637,3162
2232,3162
3124,3162
825,3165
1532,3165
2060,3165
3036,3165
3138,3166
508,3167
587,3167
2081,3167
2549,3168
2636,3169
676,3170
1087,3170
1774,3173
4003,3173
322,3174
382,3174
2511,3174
3171,3174
590,3175
3362,3175
3489,3175
818,3176
1165,3176
2444,3176
3103,3176
647,3177
2368,3177
3202,3177
3762,3177
3991,3177
1546,3178
1730,3179
2243,3180
1480,3181
108,3182
1418,3183
2657,3185
654,3186
3195,3187
3712,3187
2161,3188
2925,3188
3804,3188
1705,3189
10,3190
3263,3190
1083,3191
1361,3191
1933,3191
3787,3191
4083,3191
97,3192
1080,3192
1199,3192
2015,3192
224,3195
2091,3195
2713,3195
2942,3195
3908,3195
3903,3196
2578,3197
364,3198
2215,3198
2680,3198
1810,3199
3045,3199
2412,3200
833,3201
1572,3201
1619,3201
2818,3201
3069,3201
243,3202
353,3202
1930,3202
2362,3202
3664,3202
3020,3203
3322,3203
3766,3204
794,3206
2805,3206
404,3207
1722,3207
2342,3207
474,3208
2476,3208
504,3209
1153,3209
1432,3209
2433,3209
35,3210
40,3210
2157,3210
3072,3210
3621,3210
1654,3211
2188,3211
3453,3211
645,3212
2846,3212
3288,3212
3870,3212
3892,3212
3881,3213
138,3214
3767,3215
292,3216
549,3216
658,3218
1204,3218
2153,3218
2781,3218
2460,3219
3221,3219
3490,3220
3492,3220
3668,3220
607,3222
2055,3222
68,3223
2599,3223
532,3224
3056,3224
310,3225
1508,3225
2628,3225
1557,3226
2390,3226
567,3227
2644,3227
2820,3227
3995,3227
798,3228
1270,3228
1747,3228
2681,3228
159,3229
228,3230
612,3230
1417,3230
3243,3230
950,3232
1389,3232
1780,3232
1383,3233
369,3235
1518,3235
2503,3236
893,3237
1432,3238
2803,3238
3947,3238
282,3239
2323,3239
3662,3239
3868,3239
3192,3240
3469,3240
27,3241
169,3241
528,3241
1079,3241
1510,3241
3755,3241
3865,3241
1250,3245
2546,3245
3273,3245
2034,3246
4068,3246
892,3247
1766,3248
946,3249
1720,3250
3360,3250
1487,3251
3108,3251
467,3252
959,3252
1310,3252
2975,3252
2992,3252
2751,3254
3200,3256
3816,3256
246,3258
1020,3258
1684,3258
2396,3258
53,3259
1168,3259
1322,3259
1434,3260
1969,3260
3665,3260
42,3261
1873,3261
2893,3261
3781,3261
301,3262
861,3262
1622,3262
2085,3262
2114,3262
3005,3262
3348,3262
379,3263
2044,3264
3089,3264
1168,3265
3157,3265
3955,3265
1729,3266
2595,3266
219,3267
3581,3267
3609,3268
3973,3269
314,3270
692,3270
4073,3270
213,3271
1005,3271
3735,3271
983,3272
2348,3272
1122,3273
3178,3273
3925,3273
984,3274
1073,3274
1440,3274
3497,3274
3508,3274
3915,3274
1086,3276
2008,3276
2839,3276
3721,3276
290,3277
998,3277
1338,3277
2532,3277
3191,3277
56,3278
1250,3278
614,3279
1171,3279
1805,3279
194,3280
1911,3280
351,3282
1440,3282
3502,3282
3785,3282
68,3283
1150,3283
1987,3283
824,3284
1918,3284
3052,3284
4036,3284
1238,3285
1441,3285
2698,3286
2820,3286
3943,3286
1169,3287
1382,3287
1979,3287
2835,3287
3098,3287
219,3288
832,3288
2297,3288
3046,3288
776,3289
1512,3289
588,3290
2255,3290
3887,3290
286,3291
2824,3291
1689,3292
1440,3293
1836,3293
2817,3293
3705,3293
3785,3293
881,3294
1739,3294
1903,3294
2682,3294
1186,3295
2876,3296
1293,3297
2121,3297
3337,3297
2150,3298
2511,3298
2976,3298
3013,3298
3566,3298
21,3299
348,3301
2987,3301
798,3302
3525,3302
2799,3303
1859,3304
3843,3304
923,3305
3727,3305
2212,3306
2949,3306
1358,3307
1576,3307
2087,3308
2914,3308
1752,3309
2000,3309
3305,3309
321,3310
1350,3310
2431,3310
1060,3311
429,3312
780,3312
2482,3312
2524,3312
1464,3313
3290,3313
1501,3314
3946,3314
562,3315
2784,3315
3733,3315
22,3316
3774,3316
423,3317
1117,3317
1758,3318
1921,3319
2288,3319
719,3320
2823,3320
3610,3320
3626,3320
1081,3321
3149,3321
3436,3321
130,3322
751,3322
820,3322
1248,3322
1603,3322
526,3323
3404,3323
2140,3324
2538,3324
2617,3324
3734,3324
4000,3324
1266,3325
3652,3325
1499,3327
2447,3327
2451,3327
2640,3327
3969,3327
293,3328
2544,3328
2037,3329
1785,3330
2733,3330
3369,3330
3484,3330
4007,3330
502,3331
1375,3331
760,3332
3969,3332
2074,3333
11,3334
697,3334
910,3334
1956,3334
3184,3334
3323,3334
2470,3335
3388,3335
3391,3335
160,3336
1345,3336
2173,3336
4013,3336
2586,3337
3755,3337
1636,3338
301,3339
1007,3339
1558,3339
2769,3339
2433,3340
2690,3340
3461,3340
4009,3340
483,3341
3145,3341
858,3342
967,3342
3345,3342
798,3343
3028,3343
3474,3343
1795,3344
1845,3344
2205,3344
2685,3344
3624,3344
4006,3344
1089,3345
1178,3345
240,3346
1245,3347
3548,3347
700,3348
3623,3348
1369,3349
2489,3349
3352,3349
1301,3350
614,3351
3772,3351
75,3352
668,3352
1583,3352
411,3353
3931,3354
334,3355
440,3355
519,3355
713,3355
958,3355
1316,3355
2005,3355
2038,3355
598,3356
2123,3356
71,3357
3301,3358
1600,3359
2054,3359
2525,3359
1314,3360
2082,3360
3060,3360
218,3361
2048,3361
3366,3361
379,3362
720,3363
1936,3363
1955,3363
12,3364
3247,3364
4026,3364
439,3365
2112,3365
3416,3365
1604,3366
2935,3366
3412,3366
190,3367
2242,3367
29,3368
339,3368
125,3369
323,3369
2235,3369
2606,3369
3965,3369
63,3370
2552,3370
3927,3370
87,3371
1118,3371
1149,3371
1435,3371
2460,3371
889,3372
88,3373
384,3374
1147,3374
2253,3374
2835,3374
3053,3374
2487,3375
53,3376
399,3376
2362,3376
91,3377
1159,3377
1203,3377
1311,3377
1629,3377
2143,3377
2206,3377
1452,3378
1505,3378
3633,3378
3776,3378
3343,3379
3498,3380
3801,3380
92,3381
2713,3381
3227,3382
55,3383
2609,3383
3623,3383
3847,3383
2915,3384
3895,3384
96,3385
3152,3385
53,3386
1434,3386
2202,3386
97,3387
3364,3388
98,3389
1521,3389
3941,3389
284,3390
1571,3390
2200,3390
2533,3390
3519,3390
3852,3391
906,3392
1287,3392
1610,3392
2989,3392
101,3393
2494,3393
3503,3393
1118,3394
2933,3394
102,3395
394,3395
2401,3395
21,3396
773,3396
860,3396
103,3397
1868,3397
3315,3397
46,3398
2541,3398
3109,3398
3558,3398
1922,3400
2243,3401
3750,3401
107,3403
2542,3403
3874,3403
1980,3404
1251,3406
1711,3406
1041,3407
1765,3407
38,3408
264,3409
841,3409
3033,3409
720,3410
3582,3410
112,3411
3238,3411
580,3412
2608,3412
1452,3413
334,3414
1693,3414
1712,3414
3363,3414
877,3415
1464,3415
1576,3415
2411,3415
3732,3415
1234,3416
2531,3416
2658,3416
305,3417
3227,3417
3172,3418
3184,3418
33,3419
1927,3419
3309,3419
1217,3421
633,3422
1069,3423
1518,3423
2967,3423
4044,3423
156,3424
320,3425
797,3425
1728,3425
2490,3425
439,3426
3676,3426
3857,3426
715,3427
1129,3427
2457,3427
2938,3427
3685,3427
2382,3428
1829,3429
2240,3429
2259,3429
3640,3429
3967,3429
2310,3430
97,3431
1831,3431
2843,3431
2308,3432
2959,3432
716,3433
765,3433
2521,3433
3234,3433
3721,3433
1518,3434
4074,3434
2405,3435
2897,3435
1322,3436
1593,3436
3156,3436
3712,3436
2442,3437
1055,3438
2557,3438
718,3439
1330,3439
1713,3439
3412,3439
4063,3439
1411,3440
1975,3440
171,3441
623,3441
1665,3441
1725,3441
19,3442
642,3442
1641,3442
114,3443
792,3444
826,3444
2490,3444
1983,3445
1524,3446
16,3447
2279,3447
2232,3448
3679,3448
3630,3449
3482,3450
1378,3451
3263,3451
292,3452
1299,3452
2465,3452
3975,3452
248,3453
295,3453
3288,3453
782,3454
872,3454
3940,3454
394,3456
2422,3456
3731,3456
4053,3456
3425,3457
2790,3458
3336,3458
1956,3459
2981,3459
2537,3460
3492,3461
1192,3462
2091,3462
3760,3463
570,3464
1716,3464
2165,3464
2069,3465
3512,3466
3837,3466
1141,3467
1808,3467
2232,3467
2676,3467
2157,3468
2546,3468
180,3469
1168,3469
2983,3469
3514,3470
1190,3471
76,3472
151,3472
1600,3473
1624,3473
2173,3473
4005,3473
331,3476
2418,3476
32,3477
2673,3478
179,3479
904,3480
3889,3480
2607,3481
3693,3481
869,3482
1005,3482
330,3483
1668,3483
3527,3483
1309,3484
2575,3484
105,3485
417,3485
3350,3485
1833,3486
3050,3486
3117,3486
553,3487
825,3487
2986,3487
3926,3488
131,3489
1447,3489
460,3490
1838,3491
1963,3491
100,3492
2734,3492
3064,3492
3147,3492
3707,3492
650,3493
1479,3493
2555,3493
957,3496
1255,3496
3419,3497
3549,3497
1945,3498
2182,3498
2700,3498
3197,3498
3522,3498
111,3499
2521,3501
1881,3504
1192,3505
1758,3505
4001,3505
2485,3507
3015,3507
940,3510
2287,3510
4078,3510
3511,3511
804,3512
118,3513
273,3513
3125,3513
3498,3514
1860,3515
3271,3515
753,3516
2579,3516
3299,3516
1231,3517
1549,3517
1725,3517
2106,3517
1024,3518
1102,3518
1624,3518
2739,3519
3815,3519
3878,3520
1561,3521
2181,3521
513,3522
916,3522
1130,3522
1214,3522
1298,3522
2333,3522
3171,3522
1361,3524
1602,3524
3562,3524
526,3525
1032,3525
3948,3525
1080,3527
1087,3527
1100,3527
2867,3527
1466,3528
1335,3529
2189,3529
2054,3530
3094,3530
908,3531
1264,3531
703,3532
1314,3533
3330,3534
1101,3535
228,3536
2083,3536
3304,3536
2314,3537
2499,3537
757,3538
1516,3540
19,3541
3797,3542
1258,3543
318,3544
1807,3544
3925,3544
1162,3545
1297,3545
1302,3545
3351,3545
308,3547
777,3550
1541,3550
2709,3550
57,3551
3043,3551
4091,3551
2569,3553
1363,3554
1626,3554
2165,3554
1226,3555
4015,3555
113,3556
1134,3556
2463,3556
3083,3556
1500,3557
1849,3557
895,3559
2489,3560
1111,3561
3827,3561
2690,3562
1180,3564
2744,3564
3551,3564
3799,3566
3564,3567
24,3568
3639,3568
3781,3568
1895,3569
4052,3570
822,3571
1634,3571
2971,3571
394,3572
789,3572
1140,3572
1475,3572
3220,3572
311,3573
1489,3573
1461,3574
2523,3574
86,3575
3700,3575
1274,3577
756,3579
1489,3579
3226,3579
593,3580
1100,3580
1345,3580
2102,3580
3474,3580
579,3581
1841,3581
197,3582
416,3582
3099,3582
2346,3583
3917,3583
327,3584
625,3585
1247,3585
2173,3585
1605,3586
2784,3586
629,3587
1443,3587
747,3588
358,3590
1813,3590
4016,3590
253,3591
1593,3591
2195,3591
2594,3591
2888,3591
1087,3593
1225,3593
3466,3593
3814,3593
1428,3594
1794,3595
3341,3595
710,3596
3711,3596
1189,3597
3650,3597
1492,3598
3568,3598
940,3599
1559,3599
2946,3599
3800,3599
804,3601
1386,3601
2966,3601
4067,3601
2529,3602
2610,3602
3141,3603
3266,3603
3678,3603
4011,3603
107,3604
2905,3604
3453,3604
684,3605
3658,3606
2265,3607
4036,3607
348,3609
1957,3610
1095,3611
1370,3611
2453,3611
2808,3611
2928,3611
1455,3612
2707,3612
3632,3612
325,3613
2479,3613
1845,3614
534,3615
1629,3617
1679,3617
2891,3617
4062,3617
721,3618
1083,3618
1106,3618
1479,3619
2793,3619
2117,3621
1987,3622
3814,3622
1442,3623
2170,3623
2352,3623
1875,3624
3713,3624
4056,3624
1191,3625
1004,3626
841,3627
3214,3627
465,3628
1972,3628
580,3630
841,3631
1077,3631
1770,3632
1767,3634
1409,3636
2762,3637
3662,3637
566,3638
1366,3638
1783,3638
3897,3639
2218,3640
3195,3640
2817,3642
3977,3642
787,3643
1647,3643
1676,3643
3664,3644
522,3645
1789,3646
307,3647
3761,3647
4054,3648
10,3649
460,3649
694,3649
699,3649
1057,3649
1734,3650
2922,3650
768,3651
2693,3651
1442,3653
3381,3653
1258,3654
1825,3654
2371,3654
3327,3655
1290,3656
1578,3656
3018,3656
3281,3656
3571,3657
3643,3657
964,3658
4039,3658
287,3659
3278,3659
1588,3660
234,3661
1069,3661
1183,3661
615,3662
1269,3662
1488,3663
2236,3663
968,3666
1247,3666
1543,3667
1981,3667
2246,3667
1897,3668
3140,3668
3271,3668
80,3669
2345,3670
1805,3671
418,3672
173,3674
1419,3674
10,3675
778,3676
3305,3676
2233,3677
3605,3677
1730,3679
2730,3679
2374,3680
3291,3680
304,3681
1795,3681
61,3682
2775,3682
3454,3682
3641,3682
1099,3683
3632,3683
2842,3685
3974,3685
2416,3686
3930,3686
2328,3687
3261,3688
867,3691
1293,3691
1196,3693
1246,3693
25,3694
743,3694
1824,3695
23,3696
172,3696
622,3696
3941,3696
875,3697
2340,3697
2396,3697
3630,3697
2948,3698
3382,3698
1100,3699
2956,3699
3030,3700
3403,3700
838,3701
1143,3701
3394,3701
3525,3701
1116,3703
1492,3703
1728,3704
3100,3705
152,3706
1846,3706
708,3707
1680,3708
1075,3709
1432,3710
3907,3710
2274,3711
1248,3712
103,3713
3990,3713
1156,3714
1309,3714
1415,3714
843,3715
869,3715
2350,3715
3344,3715
196,3716
389,3716
401,3716
2913,3716
1184,3717
1660,3719
1882,3719
2236,3719
2809,3722
3864,3722
931,3723
1379,3723
278,3724
364,3724
511,3724
2443,3724
3751,3724
2530,3725
3133,3725
1996,3726
2169,3726
488,3727
989,3727
3098,3729
3339,3730
925,3732
2446,3732
1678,3733
3144,3734
523,3735
1199,3735
629,3736
657,3736
1486,3736
2140,3736
3785,3736
1073,3737
3880,3737
2156,3738
2788,3738
1061,3739
1163,3739
1237,3739
3126,3739
1528,3740
1099,3741
1947,3741
3150,3741
750,3742
1028,3742
1598,3742
1188,3743
3740,3743
556,3744
1621,3744
1713,3744
1980,3744
2356,3744
2369,3744
2429,3744
4055,3744
541,3746
641,3746
762,3746
2559,3746
1923,3747
3757,3747
74,3748
985,3749
3960,3749
3620,3750
2643,3751
2747,3751
212,3752
2532,3752
1220,3753
1010,3754
2987,3754
1558,3755
1826,3755
3480,3755
1019,3756
1744,3756
837,3758
4036,3760
882,3761
1415,3761
1824,3761
3183,3761
3483,3762
3528,3763
4030,3764
916,3765
2299,3765
2658,3765
110,3768
2754,3768
2938,3768
2990,3768
3512,3768
3852,3768
3141,3770
299,3771
2022,3771
2949,3771
3399,3771
333,3772
2129,3772
3977,3772
118,3773
230,3773
682,3773
3166,3773
3956,3774
1889,3775
2436,3775
3588,3775
977,3776
1691,3776
1757,3776
2763,3777
1285,3778
2041,3778
3768,3779
3846,3782
2100,3784
45,3787
961,3787
2670,3787
515,3788
3067,3788
568,3789
1429,3790
2564,3790
2575,3790
3548,3790
211,3791
1074,3792
3679,3792
577,3793
1014,3793
1163,3794
2999,3794
3520,3794
1845,3795
2397,3795
2536,3795
150,3796
1413,3796
2928,3796
2855,3797
3159,3797
1531,3798
1743,3798
2258,3798
87,3799
783,3799
1066,3799
4053,3800
2167,3801
3752,3801
3974,3801
2793,3802
3204,3802
1815,3803
2484,3803
1442,3804
2052,3805
2545,3805
937,3807
1955,3810
2165,3811
3569,3811
1640,3813
327,3815
2293,3815
3124,3815
899,3816
1126,3816
1415,3816
1830,3816
3647,3816
1358,3818
1870,3818
2835,3818
99,3819
1029,3819
1515,3819
1948,3819
1978,3819
2423,3819
435,3821
3066,3822
2426,3824
3397,3824
2962,3825
1890,3826
2676,3826
104,3827
118,3827
1712,3827
2025,3827
3559,3827
4035,3827
302,3828
688,3828
1121,3828
1744,3828
3316,3828
3380,3828
3870,3828
3056,3829
1900,3830
2030,3831
2921,3832
3553,3832
841,3833
981,3833
476,3834
1979,3834
336,3835
629,3835
1900,3837
2930,3837
3996,3837
111,3838
2534,3838
1450,3839
2159,3839
2316,3839
112,3840
972,3840
1456,3840
3130,3840
1147,3841
2165,3841
3261,3841
820,3842
3721,3842
202,3843
1071,3843
1401,3843
2274,3843
4024,3843
1465,3845
1073,3846
3802,3846
3235,3847
117,3848
3082,3849
3274,3849
3488,3849
1041,3850
1470,3850
1840,3850
3921,3850
1767,3851
270,3852
48,3853
341,3853
2098,3853
3000,3853
1261,3854
823,3855
1733,3855
3573,3855
41,3856
1196,3857
1562,3857
2509,3857
3127,3857
3675,3858
259,3859
2566,3859
727,3860
3170,3861
716,3862
2722,3862
1442,3863
2502,3864
898,3865
129,3867
1366,3867
3567,3867
3008,3868
130,3869
652,3869
2197,3870
3003,3870
3319,3870
539,3871
2233,3871
2238,3871
3711,3871
95,3872
438,3874
4062,3874
2517,3875
1069,3876
2614,3876
3224,3876
2414,3877
2745,3877
692,3878
1048,3878
3588,3879
890,3880
1688,3880
3819,3880
3852,3880
1137,3881
26,3882
30,3882
138,3882
375,3882
3208,3882
2556,3883
2724,3883
978,3884
2007,3884
94,3885
3211,3886
463,3887
2256,3887
2930,3887
3091,3887
900,3888
2151,3888
3306,3888
3603,3888
1795,3889
13,3890
143,3890
3141,3890
3703,3890
600,3891
1029,3892
145,3893
540,3893
1754,3893
1823,3893
1835,3894
1788,3895
3102,3895
30,3896
568,3896
133,3897
1183,3897
2213,3897
2771,3897
3857,3897
3430,3899
273,3900
1470,3900
2257,3900
3182,3900
1893,3902
2242,3902
723,3903
1363,3903
918,3904
482,3905
2165,3905
2427,3905
2149,3906
68,3907
2447,3907
465,3908
1903,3908
2891,3908
155,3909
1737,3909
1067,3911
1169,3911
1935,3911
3163,3911
747,3912
1414,3913
1475,3913
3657,3913
794,3915
1098,3918
3725,3918
161,3919
2903,3919
3172,3919
977,3920
1942,3920
3875,3920
3503,3921
2087,3923
1524,3924
1602,3924
2397,3924
675,3925
780,3925
3708,3925
1390,3926
4024,3926
1218,3927
94,3930
1156,3930
853,3931
1271,3931
2860,3931
3123,3931
531,3932
2687,3932
3402,3932
682,3933
1209,3933
1886,3934
3947,3934
4046,3935
2350,3936
3911,3936
2326,3937
508,3938
190,3939
225,3940
608,3940
3758,3940
1745,3941
3121,3941
3811,3942
3889,3942
1977,3943
770,3944
3141,3948
1643,3949
944,3950
3820,3950
47,3951
2831,3951
456,3952
2615,3952
3120,3952
1060,3953
1985,3954
2217,3954
3850,3954
1491,3955
3838,3955
2137,3956
3431,3956
1652,3957
1013,3958
1677,3959
3876,3959
3960,3960
1364,3962
3279,3962
3276,3963
818,3964
218,3966
486,3966
2782,3966
1989,3967
2773,3967
592,3968
1257,3970
1596,3970
2003,3970
2983,3970
3916,3970
76,3971
121,3971
358,3971
367,3971
670,3971
1219,3971
1731,3971
1780,3971
2277,3971
74,3972
926,3972
1637,3972
2275,3972
3372,3972
1652,3973
2521,3973
1436,3974
1872,3974
2528,3974
2562,3974
2785,3974
3376,3974
3435,3974
504,3976
698,3977
1054,3978
1972,3978
2119,3978
1114,3979
3122,3979
2248,3980
1069,3981
1500,3981
2709,3981
510,3983
2030,3983
2397,3983
900,3984
249,3985
1296,3987
704,3989
1154,3989
3812,3989
740,3990
2654,3991
3449,3991
3435,3992
3577,3992
1404,3993
3426,3993
3021,3994
7,3995
1006,3995
3697,3996
1287,3997
3466,3998
45,3999
512,3999
957,3999
1783,3999
1897,4000
2258,4000
2545,4000
376,4002
1368,4002
1556,4002
2650,4003
3848,4003
1556,4004
3727,4004
1183,4005
1755,4005
863,4006
1054,4006
3794,4006
452,4008
1315,4008
1927,4009
337,4010
2719,4010
3923,4010
1726,4011
1799,4012
2028,4012
589,4013
3123,4013
1365,4014
1981,4014
2011,4014
704,4015
3660,4015
1252,4016
894,4018
3606,4018
3639,4019
216,4020
279,4020
500,4020
3411,4020
849,4021
3092,4021
3855,4022
3081,4023
3666,4024
902,4025
1480,4025
2058,4025
3151,4025
3664,4025
939,4026
2162,4026
3646,4027
504,4029
1691,4030
163,4031
548,4031
376,4034
3603,4034
3802,4034
281,4035
954,4035
3480,4035
3971,4035
1027,4036
1435,4037
3685,4037
528,4038
816,4038
3448,4039
2391,4042
358,4043
420,4044
1959,4044
80,4046
705,4047
2389,4047
3688,4047
1168,4048
1640,4048
2267,4048
156,4049
241,4049
1120,4050
1378,4050
2404,4050
2932,4050
841,4051
3076,4051
1774,4053
2200,4053
4072,4053
2200,4055
3284,4055
1454,4057
1944,4057
4051,4057
101,4058
613,4058
207,4059
1236,4059
1987,4059
3574,4059
3593,4059
724,4060
3619,4060
294,4061
3824,4061
4037,4061
1614,4063
3502,4063
3811,4063
1202,4064
2997,4064
3565,4064
1621,4065
2822,4065
413,4066
1761,4066
2805,4066
3255,4066
384,4068
486,4068
1772,4068
995,4069
2035,4069
1024,4071
3026,4071
4022,4071
861,4072
3835,4072
2419,4074
2425,4074
1665,4077
3839,4078
37,4079
514,4079
855,4079
1223,4079
2875,4079
3085,4079
3779,4079
