FILENAME,OBS_DIR,KW_MID_OBS_TIME,KW_OBJNAME,KW_DPRTYPE
NIRPS_2022-12-04T09_49_44_521.fits,2022-12-03,59917.41112346148,CALIB,HCONE_FP
NIRPS_2022-12-04T09_54_28_757.fits,2022-12-03,59917.41441323608,CALIB,HCONE_FP
NIRPS_2022-12-04T09_59_12_994.fits,2022-12-03,59917.41770300688,CALIB,HCONE_FP
NIRPS_2022-12-04T10_03_57_230.fits,2022-12-03,59917.42099277768,CALIB,HCONE_FP
NIRPS_2022-12-04T10_08_41_467.fits,2022-12-03,59917.424282549386,CALIB,HCONE_FP
NIRPS_2022-12-04T10_13_25_703.fits,2022-12-03,59917.42757232299,CALIB,HCONE_FP
NIRPS_2022-12-04T10_18_09_939.fits,2022-12-03,59917.43086209569,CALIB,HCONE_FP
NIRPS_2022-12-04T10_22_54_176.fits,2022-12-03,59917.43415187199,CALIB,HCONE_FP
NIRPS_2022-12-04T10_27_38_412.fits,2022-12-03,59917.43744164518,CALIB,HCONE_FP
NIRPS_2022-12-04T10_32_22_649.fits,2022-12-03,59917.44073142058,CALIB,HCONE_FP
NIRPS_2022-12-04T10_37_06_885.fits,2022-12-03,59917.44402119559,CALIB,HCONE_FP
NIRPS_2022-12-04T10_41_51_122.fits,2022-12-03,59917.44731097059,CALIB,HCONE_FP
NIRPS_2022-12-04T10_46_35_358.fits,2022-12-03,59917.45060074369,CALIB,HCONE_FP
NIRPS_2022-12-04T10_51_19_595.fits,2022-12-03,59917.45389051729,CALIB,HCONE_FP
NIRPS_2022-12-04T10_56_03_831.fits,2022-12-03,59917.45718029229,CALIB,HCONE_FP
NIRPS_PATCHED_2022-12-03T19_16_38_380.fits,2022-12-03,59916.808027666535,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-03T19_54_43_590.fits,2022-12-03,59916.83002596423,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-03T19_55_56_043.fits,2022-12-03,59916.83086454573,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-03T19_57_08_497.fits,2022-12-03,59916.831703128526,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-03T19_58_20_951.fits,2022-12-03,59916.83254171053,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-03T19_59_33_404.fits,2022-12-03,59916.83338029153,CALIB,DARK_DARK
NIRPS_2022-12-04T16_24_53_829.fits,2022-12-04,59917.68418212296,CALIB,FLAT_DARK
NIRPS_2022-12-04T16_26_34_159.fits,2022-12-04,59917.68534335506,CALIB,DARK_FLAT
NIRPS_2022-12-04T16_28_25_637.fits,2022-12-04,59917.68663361216,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-04T16_29_15_798.fits,2022-12-04,59917.687214172656,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-04T16_30_05_958.fits,2022-12-04,59917.68779473396,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-04T16_30_56_119.fits,2022-12-04,59917.68837529436,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-04T16_31_46_279.fits,2022-12-04,59917.68895585526,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-04T16_32_36_440.fits,2022-12-04,59917.68953641656,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-04T16_33_26_601.fits,2022-12-04,59917.69011697746,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-04T16_34_16_761.fits,2022-12-04,59917.69069753836,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-04T16_35_06_921.fits,2022-12-04,59917.69127810066,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-04T16_35_57_082.fits,2022-12-04,59917.69185866156,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-04T16_37_37_412.fits,2022-12-04,59917.69301989506,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-04T16_38_27_573.fits,2022-12-04,59917.693600456856,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-04T16_39_17_734.fits,2022-12-04,59917.69418101776,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-04T16_40_07_894.fits,2022-12-04,59917.694761579056,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-04T16_40_58_054.fits,2022-12-04,59917.69534213956,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-04T16_41_48_215.fits,2022-12-04,59917.69592270036,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-04T16_42_38_375.fits,2022-12-04,59917.69650326176,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-04T16_43_28_536.fits,2022-12-04,59917.697083822655,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-04T16_44_18_696.fits,2022-12-04,59917.69766438306,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-04T16_45_08_856.fits,2022-12-04,59917.69824494436,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-04T17_07_09_800.fits,2022-12-04,59917.71353363686,CALIB,FLAT_FLAT
NIRPS_2022-12-04T17_10_36_032.fits,2022-12-04,59917.71598509624,CALIB,DARK_FP
NIRPS_2022-12-04T17_12_21_935.fits,2022-12-04,59917.71721081784,CALIB,FP_FP
NIRPS_2022-12-04T17_19_03_256.fits,2022-12-04,59917.723145849086,CALIB,HCONE_FP
NIRPS_2022-12-04T17_24_32_087.fits,2022-12-04,59917.726951773686,CALIB,FP_HCONE
NIRPS_2022-12-04T17_30_00_920.fits,2022-12-04,59917.73075769888,CALIB,HCONE_HCONE
NIRPS_PATCHED_2022-12-04T16_14_24_003.fits,2022-12-04,59917.67702148273,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-04T16_15_36_456.fits,2022-12-04,59917.677860063326,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-04T16_16_48_910.fits,2022-12-04,59917.678698644326,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-04T16_18_01_363.fits,2022-12-04,59917.67953722583,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-04T16_19_13_817.fits,2022-12-04,59917.68037580723,CALIB,DARK_DARK
NIRPS_2022-12-05T20_32_19_776.fits,2022-12-05,59918.856010221556,CALIB,FLAT_DARK
NIRPS_2022-12-05T20_34_00_107.fits,2022-12-05,59918.85717145276,CALIB,DARK_FLAT
NIRPS_2022-12-05T20_35_51_585.fits,2022-12-05,59918.85846170896,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-05T20_36_41_746.fits,2022-12-05,59918.85904226846,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-05T20_37_31_906.fits,2022-12-05,59918.85962282836,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-05T20_38_22_066.fits,2022-12-05,59918.86020338876,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-05T20_39_12_227.fits,2022-12-05,59918.860783947755,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-05T20_40_02_387.fits,2022-12-05,59918.86136450776,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-05T20_40_52_548.fits,2022-12-05,59918.861945067256,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-05T20_41_42_708.fits,2022-12-05,59918.86252562766,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-05T20_42_32_868.fits,2022-12-05,59918.863106186654,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-05T20_43_23_029.fits,2022-12-05,59918.863686746656,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-05T20_45_03_358.fits,2022-12-05,59918.86484797456,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-05T20_45_53_518.fits,2022-12-05,59918.86542853446,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-05T20_46_43_679.fits,2022-12-05,59918.86600909446,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-05T20_47_33_839.fits,2022-12-05,59918.866589654855,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-05T20_48_24_000.fits,2022-12-05,59918.867170214355,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-05T20_49_14_160.fits,2022-12-05,59918.86775077386,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-05T20_50_04_320.fits,2022-12-05,59918.86833133376,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-05T20_50_54_481.fits,2022-12-05,59918.868911893755,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-05T20_51_44_641.fits,2022-12-05,59918.86949245466,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-05T20_52_34_802.fits,2022-12-05,59918.87007301506,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-05T21_14_19_009.fits,2022-12-05,59918.88516800446,CALIB,FLAT_FLAT
NIRPS_2022-12-05T21_17_45_242.fits,2022-12-05,59918.88761946114,CALIB,DARK_FP
NIRPS_2022-12-05T21_19_31_144.fits,2022-12-05,59918.88884518224,CALIB,FP_FP
NIRPS_2022-12-05T21_26_12_464.fits,2022-12-05,59918.894780205985,CALIB,HCONE_FP
NIRPS_2022-12-05T21_31_41_295.fits,2022-12-05,59918.898586123185,CALIB,FP_HCONE
NIRPS_2022-12-05T21_37_10_127.fits,2022-12-05,59918.902392042284,CALIB,HCONE_HCONE
NIRPS_2022-12-06T08_14_24_934.fits,2022-12-05,59919.34421496772,HR3131,OBJ_SKY
NIRPS_2022-12-06T08_17_06_559.fits,2022-12-05,59919.34608562873,HR3131,OBJ_SKY
NIRPS_2022-12-06T08_19_48_184.fits,2022-12-05,59919.347956288424,HR3131,OBJ_SKY
NIRPS_2022-12-06T10_46_40_446.fits,2022-12-05,59919.44930501016,CALIB,FLAT_DARK
NIRPS_2022-12-06T10_48_20_777.fits,2022-12-05,59919.45046624236,CALIB,DARK_FLAT
NIRPS_2022-12-06T10_50_12_255.fits,2022-12-05,59919.451756500755,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T10_51_02_415.fits,2022-12-05,59919.452337060255,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T10_51_52_576.fits,2022-12-05,59919.452917620256,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T10_52_42_736.fits,2022-12-05,59919.453498180155,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T10_53_32_897.fits,2022-12-05,59919.454078739655,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T10_54_23_057.fits,2022-12-05,59919.454659299656,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T10_55_13_217.fits,2022-12-05,59919.45523986006,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T10_56_03_378.fits,2022-12-05,59919.45582041996,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T10_56_53_538.fits,2022-12-05,59919.456400981355,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T10_57_43_699.fits,2022-12-05,59919.45698154036,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T10_59_24_029.fits,2022-12-05,59919.45814277066,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T11_00_14_189.fits,2022-12-05,59919.45872333056,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T11_01_04_350.fits,2022-12-05,59919.45930389146,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T11_01_54_510.fits,2022-12-05,59919.459884451855,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T11_02_44_670.fits,2022-12-05,59919.46046501276,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T11_03_34_831.fits,2022-12-05,59919.46104557226,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T11_04_24_991.fits,2022-12-05,59919.46162613216,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T11_05_15_151.fits,2022-12-05,59919.46220669256,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T11_06_05_312.fits,2022-12-05,59919.462787253055,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T11_06_55_472.fits,2022-12-05,59919.463367813456,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T11_28_39_679.fits,2022-12-05,59919.478462801955,CALIB,FLAT_FLAT
NIRPS_2022-12-06T11_32_00_337.fits,2022-12-05,59919.48084973524,CALIB,DARK_FP
NIRPS_2022-12-06T11_33_46_240.fits,2022-12-05,59919.48207545394,CALIB,FP_FP
NIRPS_2022-12-06T11_40_27_559.fits,2022-12-05,59919.488010471185,CALIB,HCONE_FP
NIRPS_2022-12-06T11_45_56_390.fits,2022-12-05,59919.49181638659,CALIB,FP_HCONE
NIRPS_2022-12-06T11_51_25_221.fits,2022-12-05,59919.495622303286,CALIB,HCONE_HCONE
NIRPS_PATCHED_2022-12-05T20_21_55_532.fits,2022-12-05,59918.84891417793,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-05T20_23_07_985.fits,2022-12-05,59918.84975275663,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-05T20_24_20_438.fits,2022-12-05,59918.850591336624,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-05T20_25_32_891.fits,2022-12-05,59918.85142991583,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-05T20_26_45_345.fits,2022-12-05,59918.852268496325,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-06T10_36_05_053.fits,2022-12-05,59919.44207993363,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-06T10_37_17_506.fits,2022-12-05,59919.44291851373,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-06T10_38_29_960.fits,2022-12-05,59919.443757094225,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-06T10_39_42_413.fits,2022-12-05,59919.444595675726,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-06T10_40_54_866.fits,2022-12-05,59919.445434256224,CALIB,DARK_DARK
NIRPS_2022-12-06T20_30_00_080.fits,2022-12-06,59919.85439335806,CALIB,FLAT_DARK
NIRPS_2022-12-06T20_31_40_410.fits,2022-12-06,59919.85555458876,CALIB,DARK_FLAT
NIRPS_2022-12-06T20_33_31_888.fits,2022-12-06,59919.85684484496,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T20_34_22_049.fits,2022-12-06,59919.85742540536,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T20_35_12_209.fits,2022-12-06,59919.85800596526,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T20_36_02_370.fits,2022-12-06,59919.858586526156,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T20_36_52_530.fits,2022-12-06,59919.85916708616,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T20_37_42_690.fits,2022-12-06,59919.85974764656,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T20_38_32_851.fits,2022-12-06,59919.86032820696,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T20_39_23_011.fits,2022-12-06,59919.86090876696,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T20_40_13_172.fits,2022-12-06,59919.861489327355,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T20_41_03_332.fits,2022-12-06,59919.86206988686,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-06T20_42_43_662.fits,2022-12-06,59919.86323111706,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T20_43_33_823.fits,2022-12-06,59919.86381167846,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T20_44_23_983.fits,2022-12-06,59919.864392238356,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T20_45_14_143.fits,2022-12-06,59919.864972797855,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T20_46_04_304.fits,2022-12-06,59919.865553357755,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T20_46_54_464.fits,2022-12-06,59919.86613391826,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T20_47_44_625.fits,2022-12-06,59919.86671447866,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T20_48_34_785.fits,2022-12-06,59919.86729503856,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T20_49_24_945.fits,2022-12-06,59919.86787559896,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T20_50_15_106.fits,2022-12-06,59919.86845615896,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-06T21_11_59_314.fits,2022-12-06,59919.88355115586,CALIB,FLAT_FLAT
NIRPS_2022-12-06T21_15_25_546.fits,2022-12-06,59919.88600261484,CALIB,DARK_FP
NIRPS_2022-12-06T21_17_11_448.fits,2022-12-06,59919.887228335036,CALIB,FP_FP
NIRPS_2022-12-06T21_23_52_769.fits,2022-12-06,59919.89316336058,CALIB,HCONE_FP
NIRPS_2022-12-06T21_29_21_600.fits,2022-12-06,59919.896969278285,CALIB,FP_HCONE
NIRPS_2022-12-06T21_34_50_432.fits,2022-12-06,59919.900775198286,CALIB,HCONE_HCONE
NIRPS_2022-12-07T09_48_58_410.fits,2022-12-06,59920.40923514696,CALIB,FLAT_DARK
NIRPS_2022-12-07T09_50_38_741.fits,2022-12-06,59920.410396378655,CALIB,DARK_FLAT
NIRPS_2022-12-07T09_52_30_219.fits,2022-12-06,59920.41168663576,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T09_53_20_380.fits,2022-12-06,59920.41226719706,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T09_54_10_540.fits,2022-12-06,59920.41284775796,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T09_55_00_700.fits,2022-12-06,59920.41342831836,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T09_55_50_861.fits,2022-12-06,59920.41400887876,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T09_56_41_021.fits,2022-12-06,59920.41458943966,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T09_57_31_181.fits,2022-12-06,59920.415170001055,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T09_58_21_342.fits,2022-12-06,59920.41575056196,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T09_59_11_502.fits,2022-12-06,59920.416331123255,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T10_00_01_663.fits,2022-12-06,59920.416911683256,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T10_01_41_994.fits,2022-12-06,59920.41807291576,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T10_02_32_154.fits,2022-12-06,59920.418653476656,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T10_03_22_315.fits,2022-12-06,59920.41923403756,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T10_04_12_475.fits,2022-12-06,59920.41981459896,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T10_05_02_635.fits,2022-12-06,59920.420395160756,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T10_05_52_796.fits,2022-12-06,59920.42097572206,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T10_06_42_956.fits,2022-12-06,59920.421556282956,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T10_07_33_116.fits,2022-12-06,59920.42213684336,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T10_08_23_277.fits,2022-12-06,59920.42271740426,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T10_09_13_438.fits,2022-12-06,59920.42329796556,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T10_30_57_647.fits,2022-12-06,59920.43839297696,CALIB,FLAT_FLAT
NIRPS_2022-12-07T10_34_18_305.fits,2022-12-06,59920.44077991434,CALIB,DARK_FP
NIRPS_2022-12-07T10_36_04_207.fits,2022-12-06,59920.44200563594,CALIB,FP_FP
NIRPS_2022-12-07T10_42_45_527.fits,2022-12-06,59920.44794066159,CALIB,HCONE_FP
NIRPS_2022-12-07T10_48_14_359.fits,2022-12-06,59920.451746583385,CALIB,FP_HCONE
NIRPS_2022-12-07T10_53_43_190.fits,2022-12-06,59920.455552505286,CALIB,HCONE_HCONE
NIRPS_PATCHED_2022-12-06T20_19_35_835.fits,2022-12-06,59919.847297312524,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-06T20_20_48_288.fits,2022-12-06,59919.84813589303,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-06T20_22_00_741.fits,2022-12-06,59919.84897447363,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-06T20_23_13_195.fits,2022-12-06,59919.849813053224,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-06T20_24_25_648.fits,2022-12-06,59919.85065163283,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-07T09_38_11_857.fits,2022-12-06,59920.401880898826,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-07T09_39_24_310.fits,2022-12-06,59920.402719480226,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-07T09_40_36_763.fits,2022-12-06,59920.403558061225,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-07T09_41_49_217.fits,2022-12-06,59920.404396642225,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-07T09_43_01_670.fits,2022-12-06,59920.40523522333,CALIB,DARK_DARK
NIRPS_2022-12-07T19_42_49_705.fits,2022-12-07,59920.821634394255,CALIB,FLAT_DARK
NIRPS_2022-12-07T19_44_30_036.fits,2022-12-07,59920.82279562826,CALIB,DARK_FLAT
NIRPS_2022-12-07T19_46_21_514.fits,2022-12-07,59920.82408588766,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T19_47_11_675.fits,2022-12-07,59920.82466644906,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T19_48_01_835.fits,2022-12-07,59920.82524701036,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T19_48_51_996.fits,2022-12-07,59920.82582757176,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T19_49_42_156.fits,2022-12-07,59920.82640813356,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T19_50_32_317.fits,2022-12-07,59920.82698869536,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T19_51_22_478.fits,2022-12-07,59920.827569257155,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T19_52_12_638.fits,2022-12-07,59920.82814981806,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T19_53_02_798.fits,2022-12-07,59920.82873038076,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T19_53_52_959.fits,2022-12-07,59920.82931094216,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-07T19_55_33_290.fits,2022-12-07,59920.83047217566,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T19_56_23_450.fits,2022-12-07,59920.831052737056,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T19_57_13_611.fits,2022-12-07,59920.83163329886,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T19_58_03_771.fits,2022-12-07,59920.83221386066,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T19_58_53_931.fits,2022-12-07,59920.83279442246,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T19_59_44_092.fits,2022-12-07,59920.83337498476,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T20_00_34_253.fits,2022-12-07,59920.833955546055,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T20_01_24_413.fits,2022-12-07,59920.83453610786,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T20_02_14_574.fits,2022-12-07,59920.83511667016,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T20_03_04_734.fits,2022-12-07,59920.83569723296,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-07T20_25_33_541.fits,2022-12-07,59920.851308415855,CALIB,FLAT_FLAT
NIRPS_2022-12-07T20_28_54_199.fits,2022-12-07,59920.85369535744,CALIB,DARK_FP
NIRPS_2022-12-07T20_30_40_101.fits,2022-12-07,59920.85492107994,CALIB,FP_FP
NIRPS_2022-12-07T20_37_21_422.fits,2022-12-07,59920.86085611578,CALIB,HCONE_FP
NIRPS_2022-12-07T20_42_50_255.fits,2022-12-07,59920.86466204419,CALIB,FP_HCONE
NIRPS_2022-12-07T20_48_19_087.fits,2022-12-07,59920.86846797208,CALIB,HCONE_HCONE
NIRPS_PATCHED_2022-12-07T19_32_25_459.fits,2022-12-07,59920.81453833012,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-07T19_33_37_912.fits,2022-12-07,59920.81537691253,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-07T19_34_50_365.fits,2022-12-07,59920.81621549353,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-07T19_36_02_819.fits,2022-12-07,59920.81705407543,CALIB,DARK_DARK
NIRPS_PATCHED_2022-12-07T19_37_15_273.fits,2022-12-07,59920.817892657426,CALIB,DARK_DARK
NIRPS_2022-12-08T21_44_18_993.fits,2022-12-08,59921.90600115446,CALIB,FLAT_DARK
NIRPS_2022-12-08T21_45_59_324.fits,2022-12-08,59921.90716238616,CALIB,DARK_FLAT
NIRPS_2022-12-08T21_47_50_802.fits,2022-12-08,59921.90845264376,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-08T21_48_40_962.fits,2022-12-08,59921.90903320366,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-08T21_49_31_122.fits,2022-12-08,59921.90961376456,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-08T21_50_21_283.fits,2022-12-08,59921.910194324955,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-08T21_51_11_444.fits,2022-12-08,59921.91077488586,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-08T21_52_01_604.fits,2022-12-08,59921.911355446755,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-08T21_52_51_765.fits,2022-12-08,59921.91193600806,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-08T21_53_41_925.fits,2022-12-08,59921.91251656806,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-08T21_54_32_086.fits,2022-12-08,59921.91309712986,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-08T21_55_22_246.fits,2022-12-08,59921.913677691155,CALIB,CALIB_FLAT_DARK
NIRPS_2022-12-08T21_57_02_576.fits,2022-12-08,59921.91483892336,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-08T21_57_52_737.fits,2022-12-08,59921.91541948416,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-08T21_58_42_898.fits,2022-12-08,59921.91600004556,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-08T21_59_33_058.fits,2022-12-08,59921.916580606856,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-08T22_00_23_219.fits,2022-12-08,59921.91716116776,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-08T22_01_13_379.fits,2022-12-08,59921.917741728656,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-08T22_02_03_539.fits,2022-12-08,59921.91832229046,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-08T22_02_53_700.fits,2022-12-08,59921.91890285136,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-08T22_03_43_860.fits,2022-12-08,59921.91948341226,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-08T22_04_34_020.fits,2022-12-08,59921.92006397356,CALIB,CALIB_DARK_FLAT
NIRPS_2022-12-08T22_26_18_230.fits,2022-12-08,59921.93515898866,CALIB,FLAT_FLAT
NIRPS_2022-12-08T22_29_44_463.fits,2022-12-08,59921.93761044574,CALIB,DARK_FP
NIRPS_2022-12-08T22_31_30_365.fits,2022-12-08,59921.93883616734,CALIB,FP_FP
